gene	gene_base	protein_id	ncbi_protein_desc	match_type	delta_pool	instability_score	pfam_name	pfam_acc	pfam_desc	pfam_hit_count	interpro_analysis	interpro_sig_acc	interpro_sig_desc	interpro_acc	interpro_desc	interpro_hit_count	raw_annotation	has_annotation	broad_group_auto	expert_reclassified_group	expert_reclassification_note	manual_reclassified	broad_group_precollapse	broad_group_figure
RvY_15004-1	NA	GAV04778.1	hypothetical protein	exact_gene	0.0988861024580903	1.20846426297505	TIL	PF01826.23	Trypsin Inhibitor like cysteine rich domain	3	NA	NA	NA	NA	NA	NA	hypothetical protein; Trypsin Inhibitor like cysteine rich domain; TIL	TRUE	Proteolysis	Proteolysis		FALSE	Proteolysis	Proteolysis
RvY_19039	NA	GAV09508.1	hypothetical protein	exact_gene	-0.00574616839883113	1.20789737310006	Trypsin	PF00089.32	Trypsin	1	Gene3D; ProSiteProfiles; Pfam; PANTHER; SMART; SUPERFAMILY	G3DSA:2.40.10.10; PS50240; PF00089; PTHR24276; SM00020; SSF50494	Serine proteases, trypsin domain profile.; Trypsin; POLYSERASE-RELATED; trypsin_2; Trypsin-like serine proteases	IPR043504; IPR001254; IPR009003	Peptidase S1, PA clan, chymotrypsin-like fold; Serine proteases, trypsin domain; Peptidase S1, PA clan	6	hypothetical protein; Trypsin; Serine proteases, trypsin domain profile.; Trypsin; POLYSERASE-RELATED; trypsin_2; Trypsin-like serine proteases; Peptidase S1, PA clan, chymotrypsin-like fold; Serine proteases, trypsin domain; Peptidase S1, PA clan; Gene3D; ProSiteProfiles; Pfam; PANTHER; SMART; SUPERFAMILY	TRUE	Proteolysis	Proteolysis		FALSE	Proteolysis	Proteolysis
RvY_01043-1	NA	GAU88326.1	hypothetical protein	exact_gene	-0.0957684014471125	1.20653619604899	7tm_2; GPS; Cadherin; Dicty_CAR; AP2; Frizzled; DUF898; DUF3040; Phage_holin_2	PF00002.29; PF01825.27; PF00028.23; PF05462.17; PF00847.26; PF01534.23; PF05987.18; PF11239.13; PF23778.1	7 transmembrane receptor (Secretin family); GPCR proteolysis site, GPS, motif; Cadherin domain; Slime mold cyclic AMP receptor; AP2 domain; Frizzled/Smoothened family membrane region; Bacterial protein of unknown function (DUF898); Protein of unknown function (DUF3040); Putative phage holin family 2	12	Gene3D; PANTHER; Pfam; CDD; SUPERFAMILY; ProSiteProfiles; MobiDBLite; SMART; PRINTS	G3DSA:2.60.40.60; PTHR47767; PF00002; G3DSA:1.20.1070.10; cd15040; SSF81321; SSF49313; PS50261; mobidb-lite; PF01825; cd11304; SM00303; G3DSA:2.60.220.50; PS50268; PR00249; PS50221	Cadherins; ADHESION G PROTEIN-COUPLED RECEPTOR G7; 7 transmembrane receptor (Secretin family); 7tmB2_Adhesion; Family A G protein-coupled receptor-like; Cadherin-like; G-protein coupled receptors family 2 profile 2.; consensus disorder prediction; GPCR proteolysis site, GPS, motif; Cadherin_repeat; GPS_3; Cadherins domain profile.; Secretin-like GPCR superfamily signature; GPS domain profile.	IPR000832; IPR015919; IPR017981; IPR000203; IPR046338; IPR002126	GPCR, family 2, secretin-like; Cadherin-like superfamily; GPCR, family 2-like, 7TM; GPS motif; GAIN domain superfamily; Cadherin-like	25	hypothetical protein; 7 transmembrane receptor (Secretin family); GPCR proteolysis site, GPS, motif; Cadherin domain; Slime mold cyclic AMP receptor; AP2 domain; Frizzled/Smoothened family membrane region; Bacterial protein of unknown function (DUF898); Protein of unknown function (DUF3040); Putative phage holin family 2; Cadherins; ADHESION G PROTEIN-COUPLED RECEPTOR G7; 7 transmembrane receptor (Secretin family); 7tmB2_Adhesion; Family A G protein-coupled receptor-like; Cadherin-like; G-protein coupled receptors family 2 profile 2.; consensus disorder prediction; GPCR proteolysis site, GPS, motif; Cadherin_repeat; GPS_3; Cadherins domain profile.; Secretin-like GPCR superfamily signature; GPS domain profile.; GPCR, family 2, secretin-like; Cadherin-like superfamily; GPCR, family 2-like, 7TM; GPS motif; GAIN domain superfamily; Cadherin-like; 7tm_2; GPS; Cadherin; Dicty_CAR; AP2; Frizzled; DUF898; DUF3040; Phage_holin_2; Gene3D; PANTHER; Pfam; CDD; SUPERFAMILY; ProSiteProfiles; MobiDBLite; SMART; PRINTS	TRUE	Signaling/Receptor	Signaling/Receptor		FALSE	Signaling/Receptor	Signaling/Receptor
RvY_10497-1	NA	GAU99504.1	hypothetical protein	exact_gene	-0.0242259077319771	1.20583072720719	Astacin	PF01400.30	Astacin (Peptidase family M12A)	1	SMART; Pfam; PANTHER; Gene3D; MobiDBLite; SUPERFAMILY	SM00235; PF01400; PTHR10127; G3DSA:3.40.390.10; mobidb-lite; SSF55486	col_5; Astacin (Peptidase family M12A); DISCOIDIN, CUB, EGF, LAMININ , AND ZINC METALLOPROTEASE DOMAIN CONTAINING; Collagenase (Catalytic Domain); consensus disorder prediction; Metalloproteases (""zincins""), catalytic domain	IPR006026; IPR001506; IPR024079	Peptidase, metallopeptidase; Peptidase M12A; Metallopeptidase, catalytic domain superfamily	7	hypothetical protein; Astacin (Peptidase family M12A); col_5; Astacin (Peptidase family M12A); DISCOIDIN, CUB, EGF, LAMININ , AND ZINC METALLOPROTEASE DOMAIN CONTAINING; Collagenase (Catalytic Domain); consensus disorder prediction; Metalloproteases (""zincins""), catalytic domain; Peptidase, metallopeptidase; Peptidase M12A; Metallopeptidase, catalytic domain superfamily; Astacin; SMART; Pfam; PANTHER; Gene3D; MobiDBLite; SUPERFAMILY	TRUE	Proteolysis	Proteolysis		FALSE	Proteolysis	Proteolysis
RvY_18180-1	NA	GAV08498.1	hypothetical protein	exact_gene	0.091233978859826	1.20556549455049	DDE_1; CCDC-167	PF03184.25; PF15188.11	DDE superfamily endonuclease; Coiled-coil domain-containing protein 167	2	MobiDBLite	mobidb-lite	consensus disorder prediction			1	hypothetical protein; DDE superfamily endonuclease; Coiled-coil domain-containing protein 167; consensus disorder prediction; DDE_1; CCDC-167; MobiDBLite	TRUE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated	DNA/RNA nuclease-associated feature	TRUE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated
RvY_10010-1	NA	GAU98938.1	hypothetical protein	exact_gene	0.0684658439809498	1.20463650270201	CHGN; AAA_29	PF05679.22; PF13555.12	Chondroitin N-acetylgalactosaminyltransferase; P-loop containing region of AAA domain	3	Gene3D; Coils; Pfam; PANTHER	G3DSA:3.90.550.50; Coil; PF05679; PTHR12369	Coil; Chondroitin N-acetylgalactosaminyltransferase; CHONDROITIN SYNTHASE	IPR008428	Chondroitin N-acetylgalactosaminyltransferase	4	hypothetical protein; Chondroitin N-acetylgalactosaminyltransferase; P-loop containing region of AAA domain; Coil; Chondroitin N-acetylgalactosaminyltransferase; CHONDROITIN SYNTHASE; Chondroitin N-acetylgalactosaminyltransferase; CHGN; AAA_29; Gene3D; Coils; Pfam; PANTHER	TRUE	Metabolism/Enzyme	Metabolism/Enzyme		FALSE	Metabolism/Enzyme	Metabolism/Enzyme
RvY_11939-1	NA	GAV01191.1	hypothetical protein	exact_gene	0.0305010645201191	1.20341103905816	NA	NA	NA	NA	Gene3D	G3DSA:2.60.120.740		IPR043159	D-galactoside/L-rhamnose binding SUEL lectin domain superfamily	1	hypothetical protein; D-galactoside/L-rhamnose binding SUEL lectin domain superfamily; Gene3D	TRUE	Binding proteins	Binding proteins		FALSE	Binding proteins	Binding proteins
RvY_12012-1	NA	GAV01275.1	hypothetical protein	exact_gene	-0.0211259250864355	1.20221942285322	Hydrolase_like; Hydrolase; PGP_phosphatase; HAD_2	PF13242.12; PF00702.32; PF09419.16; PF13419.12	HAD-hyrolase-like; haloacid dehalogenase-like hydrolase; Mitochondrial PGP phosphatase; Haloacid dehalogenase-like hydrolase	5	Gene3D; Pfam; PANTHER; SUPERFAMILY	G3DSA:3.40.50.1000; PF13242; PTHR19288; SSF56784	HAD-hyrolase-like; 4-NITROPHENYLPHOSPHATASE-RELATED; HAD-like	IPR023214; IPR036412	HAD superfamily; HAD-like superfamily	5	hypothetical protein; HAD-hyrolase-like; haloacid dehalogenase-like hydrolase; Mitochondrial PGP phosphatase; Haloacid dehalogenase-like hydrolase; HAD-hyrolase-like; 4-NITROPHENYLPHOSPHATASE-RELATED; HAD-like; HAD superfamily; HAD-like superfamily; Hydrolase_like; Hydrolase; PGP_phosphatase; HAD_2; Gene3D; Pfam; PANTHER; SUPERFAMILY	TRUE	Signaling/Receptor	Signaling/Receptor		FALSE	Signaling/Receptor	Signaling/Receptor
RvY_16079-1	NA	GAV06040.1	hypothetical protein	exact_gene	0.0722435195317743	1.20047326568551	TAF1C_beta-prop; TAF1C_HB; Rrn6_K-rich; Zn_ribbon_IS1595	PF20641.3; PF20642.2; PF20639.2; PF12760.12	TAF1C, beta-propeller; TAF1C, helical bundle domain; RRN6, K-rich C-terminal domain; Transposase zinc-ribbon domain	5	MobiDBLite; Pfam; PANTHER	mobidb-lite; PF20641; PTHR15319	consensus disorder prediction; TAF1C, beta-propeller; TATA BOX-BINDING PROTEIN ASSOCIATED FACTOR RNA POLYMERASE I SUBUNIT C	IPR049087; IPR038801	TAF1C, beta-propeller domain; TATA box-binding protein-associated factor RNA polymerase I subunit C	6	hypothetical protein; TAF1C, beta-propeller; TAF1C, helical bundle domain; RRN6, K-rich C-terminal domain; Transposase zinc-ribbon domain; consensus disorder prediction; TAF1C, beta-propeller; TATA BOX-BINDING PROTEIN ASSOCIATED FACTOR RNA POLYMERASE I SUBUNIT C; TAF1C, beta-propeller domain; TATA box-binding protein-associated factor RNA polymerase I subunit C; TAF1C_beta-prop; TAF1C_HB; Rrn6_K-rich; Zn_ribbon_IS1595; MobiDBLite; Pfam; PANTHER	TRUE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated		FALSE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated
RvY_19388-1	NA	GAV09919.1	hypothetical protein	exact_gene	-0.0909860182894766	1.20024578740976	McrBC	PF10117.15	McrBC 5-methylcytosine restriction system component	1	PANTHER	PTHR46579	F5/8 TYPE C DOMAIN-CONTAINING PROTEIN-RELATED			1	hypothetical protein; McrBC 5-methylcytosine restriction system component; F5/8 TYPE C DOMAIN-CONTAINING PROTEIN-RELATED; McrBC; PANTHER	TRUE	Generic domain proteins	Generic domain proteins		FALSE	Generic domain proteins	Generic domain proteins
RvY_18103-1	NA	GAV08411.1	hypothetical protein	exact_gene	-0.0973824778611005	1.19985656083878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hypothetical protein	TRUE	Complex proteins, unresolved class	Complex proteins, unresolved class		FALSE	Complex proteins, unresolved class	Complex proteins, unresolved class
RvY_06451-1	NA	GAU94728.1	hypothetical protein	exact_gene	0.0906765190309358	1.19690705980674	C2orf69	PF10561.15	C2orf69	2	PANTHER; Pfam	PTHR31296; PF10561	UPF0565 PROTEIN C2ORF69; C2orf69	IPR018881	Mitochondrial protein C2orf69	3	hypothetical protein; C2orf69; UPF0565 PROTEIN C2ORF69; C2orf69; Mitochondrial protein C2orf69; PANTHER; Pfam	TRUE	DUF / unknown conserved	DUF / unknown conserved	Conserved unknown protein	TRUE	DUF / unknown conserved	DUF / unknown conserved
RvY_13788	NA	GAV03348.1	hypothetical protein	exact_gene	0.102922264869773	1.19640476485604	PDZ; PDZ_6; PDZ_2; DUF6288	PF00595.29; PF17820.7; PF13180.12; PF19805.5	PDZ domain; Family of unknown function (DUF6288)	8	ProSiteProfiles; Pfam; SUPERFAMILY; CDD; Gene3D; SMART; PANTHER	PS50106; PF00595; SSF50156; cd00992; G3DSA:2.30.42.10; SM00228; PTHR19964	PDZ domain profile.; PDZ domain; PDZ domain-like; PDZ_signaling; pdz_new; MULTIPLE PDZ DOMAIN PROTEIN	IPR001478; IPR036034	PDZ domain; PDZ superfamily	13	hypothetical protein; PDZ domain; Family of unknown function (DUF6288); PDZ domain profile.; PDZ domain; PDZ domain-like; PDZ_signaling; pdz_new; MULTIPLE PDZ DOMAIN PROTEIN; PDZ domain; PDZ superfamily; PDZ; PDZ_6; PDZ_2; DUF6288; ProSiteProfiles; Pfam; SUPERFAMILY; CDD; Gene3D; SMART; PANTHER	TRUE	Signaling/Receptor	Signaling/Receptor		FALSE	Signaling/Receptor	Signaling/Receptor
RvY_08551-1	NA	GAU97213.1	hypothetical protein	exact_gene	-0.107319854769418	1.19543771106039	S-AdoMet_synt_C; S-AdoMet_synt_N; S-AdoMet_synt_M	PF02773.21; PF00438.25; PF02772.21	S-adenosylmethionine synthetase, C-terminal domain; S-adenosylmethionine synthetase, N-terminal domain; S-adenosylmethionine synthetase, central domain	4	PIRSF; NCBIfam; FunFam; Hamap; ProSitePatterns; SUPERFAMILY; Pfam; Gene3D; CDD; PANTHER	PIRSF000497; TIGR01034; G3DSA:3.30.300.10:FF:000004; MF_00086; PS00377; SSF55973; G3DSA:3.30.300.10:FF:000003; PF02772; G3DSA:3.30.300.10; PF02773; cd18079; G3DSA:3.30.300.10:FF:000001; PS00376; PTHR11964; PF00438	MAT; methionine adenosyltransferase; S-adenosylmethionine synthase; S-adenosylmethionine synthase [metK].; S-adenosylmethionine synthase signature 2.; S-adenosylmethionine synthetase; S-adenosylmethionine synthetase, central domain; S-adenosylmethionine synthetase, C-terminal domain; S-AdoMet_synt; S-adenosylmethionine synthase signature 1.; S-ADENOSYLMETHIONINE SYNTHETASE; S-adenosylmethionine synthetase, N-terminal domain	IPR002133; IPR022631; IPR022636; IPR022629; IPR022630; IPR022628	S-adenosylmethionine synthetase; S-adenosylmethionine synthetase, conserved site; S-adenosylmethionine synthetase superfamily; S-adenosylmethionine synthetase, central domain; S-adenosylmethionine synthetase, C-terminal; S-adenosylmethionine synthetase, N-terminal	19	hypothetical protein; S-adenosylmethionine synthetase, C-terminal domain; S-adenosylmethionine synthetase, N-terminal domain; S-adenosylmethionine synthetase, central domain; MAT; methionine adenosyltransferase; S-adenosylmethionine synthase; S-adenosylmethionine synthase [metK].; S-adenosylmethionine synthase signature 2.; S-adenosylmethionine synthetase; S-adenosylmethionine synthetase, central domain; S-adenosylmethionine synthetase, C-terminal domain; S-AdoMet_synt; S-adenosylmethionine synthase signature 1.; S-ADENOSYLMETHIONINE SYNTHETASE; S-adenosylmethionine synthetase, N-terminal domain; S-adenosylmethionine synthetase; S-adenosylmethionine synthetase, conserved site; S-adenosylmethionine synthetase superfamily; S-adenosylmethionine synthetase, central domain; S-adenosylmethionine synthetase, C-terminal; S-adenosylmethionine synthetase, N-terminal; S-AdoMet_synt_C; S-AdoMet_synt_N; S-AdoMet_synt_M; PIRSF; NCBIfam; FunFam; Hamap; ProSitePatterns; SUPERFAMILY; Pfam; Gene3D; CDD; PANTHER	TRUE	Metabolism/Enzyme	Metabolism/Enzyme		FALSE	Metabolism/Enzyme	Metabolism/Enzyme
RvY_09339-1	NA	GAU98159.1	hypothetical protein	exact_gene	-0.0377362641636143	1.1937302511425	MutS_V; MutS_III; AAA_14	PF00488.27; PF05192.23; PF13173.12	MutS domain V; MutS domain III; AAA domain	4	SUPERFAMILY; ProSitePatterns; Pfam; SMART; PIRSF; Gene3D; PANTHER; MobiDBLite	SSF48334; PS00486; PF00488; SM00534; SM00533; PIRSF037677; G3DSA:3.40.50.300; PTHR11361; G3DSA:1.10.1420.10; SSF52540; mobidb-lite; PF05192	DNA repair protein MutS, domain III; DNA mismatch repair proteins mutS family signature.; MutS domain V; mutATP5; DNAend; Msh6; DNA MISMATCH REPAIR PROTEIN MUTS FAMILY MEMBER; P-loop containing nucleoside triphosphate hydrolases; consensus disorder prediction; MutS domain III	IPR036187; IPR000432; IPR007696; IPR017261; IPR027417; IPR045076	DNA mismatch repair protein MutS, core domain superfamily; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, core; DNA mismatch repair protein MutS/MSH; P-loop containing nucleoside triphosphate hydrolase; DNA mismatch repair MutS family	14	hypothetical protein; MutS domain V; MutS domain III; AAA domain; DNA repair protein MutS, domain III; DNA mismatch repair proteins mutS family signature.; MutS domain V; mutATP5; DNAend; Msh6; DNA MISMATCH REPAIR PROTEIN MUTS FAMILY MEMBER; P-loop containing nucleoside triphosphate hydrolases; consensus disorder prediction; MutS domain III; DNA mismatch repair protein MutS, core domain superfamily; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, core; DNA mismatch repair protein MutS/MSH; P-loop containing nucleoside triphosphate hydrolase; DNA mismatch repair MutS family; MutS_V; MutS_III; AAA_14; SUPERFAMILY; ProSitePatterns; Pfam; SMART; PIRSF; Gene3D; PANTHER; MobiDBLite	TRUE	Metabolism/Enzyme	Metabolism/Enzyme		FALSE	Metabolism/Enzyme	Metabolism/Enzyme
RvY_19642-1	NA	GAV10084.1	hypothetical protein	exact_gene	-0.056167967219352	1.1936778604081	zf-RING_5; zf-RING_UBOX; zf-RING_2; zf-C3HC4; zf-C3HC4_2; RWD; RING_XB3-XBAT31; zf_RING-like; zf-C3HC4_4; zf-H2C2_2; LIM	PF14634.12; PF13445.12; PF13639.12; PF00097.31; PF13923.12; PF05773.27; PF24921.1; PF25080.1; PF15227.12; PF13465.12; PF00412.28	zinc-RING finger domain; RING-type zinc-finger; Ring finger domain; Zinc finger, C3HC4 type (RING finger); RWD domain; E3 ubiquitin-protein ligase XB3/XBAT31 RING finger; RING zinc finger-like domain; zinc finger of C3HC4-type, RING; Zinc-finger double domain; LIM domain	19	ProSitePatterns; ProSiteProfiles; SMART; Gene3D; FunFam; SUPERFAMILY	PS00518; PS50089; SM00184; G3DSA:3.30.40.10; G3DSA:3.30.40.10:FF:000051; SSF57850	Zinc finger RING-type signature.; Zinc finger RING-type profile.; ring_2; Zinc/RING finger domain, C3HC4 (zinc finger); RBR-type E3 ubiquitin transferase; RING/U-box	IPR017907; IPR001841; IPR013083	Zinc finger, RING-type, conserved site; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type	6	hypothetical protein; zinc-RING finger domain; RING-type zinc-finger; Ring finger domain; Zinc finger, C3HC4 type (RING finger); RWD domain; E3 ubiquitin-protein ligase XB3/XBAT31 RING finger; RING zinc finger-like domain; zinc finger of C3HC4-type, RING; Zinc-finger double domain; LIM domain; Zinc finger RING-type signature.; Zinc finger RING-type profile.; ring_2; Zinc/RING finger domain, C3HC4 (zinc finger); RBR-type E3 ubiquitin transferase; RING/U-box; Zinc finger, RING-type, conserved site; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type; zf-RING_5; zf-RING_UBOX; zf-RING_2; zf-C3HC4; zf-C3HC4_2; RWD; RING_XB3-XBAT31; zf_RING-like; zf-C3HC4_4; zf-H2C2_2; LIM; ProSitePatterns; ProSiteProfiles; SMART; Gene3D; FunFam; SUPERFAMILY	TRUE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated		FALSE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated
RvY_00965-1	NA	GAU88225.1	hypothetical protein	exact_gene	0.10337258969214	1.19293628967535	RNase_T	PF00929.31	Exonuclease	1	SUPERFAMILY; SMART; Pfam; CDD; PANTHER; Gene3D	SSF53098; SM00479; PF00929; cd06135; PTHR11046; G3DSA:3.30.420.10	Ribonuclease H-like; exoiiiendus; Exonuclease; Orn; OLIGORIBONUCLEASE, MITOCHONDRIAL	IPR012337; IPR013520; IPR022894; IPR036397	Ribonuclease H-like superfamily; Exonuclease, RNase T/DNA polymerase III; Oligoribonuclease; Ribonuclease H superfamily	6	hypothetical protein; Exonuclease; Ribonuclease H-like; exoiiiendus; Exonuclease; Orn; OLIGORIBONUCLEASE, MITOCHONDRIAL; Ribonuclease H-like superfamily; Exonuclease, RNase T/DNA polymerase III; Oligoribonuclease; Ribonuclease H superfamily; RNase_T; SUPERFAMILY; SMART; Pfam; CDD; PANTHER; Gene3D	TRUE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated		FALSE	Regulation/Nucleic-acid associated	Regulation/Nucleic-acid associated
RvY_08550-1	NA	GAU97212.1	hypothetical protein	exact_gene	-0.0790820289267717	1.18934482930655	TM2	PF05154.21	TM2 domain	1	PANTHER; Pfam	PTHR21016; PF05154	BETA-AMYLOID BINDING PROTEIN-RELATED; TM2 domain	IPR007829	TM2 domain	2	hypothetical protein; TM2 domain; BETA-AMYLOID BINDING PROTEIN-RELATED; TM2 domain; TM2; PANTHER; Pfam	TRUE	Binding proteins	Binding proteins		FALSE	Binding proteins	Binding proteins
RvY_08936-1	NA	GAU97683.1	hypothetical protein	exact_gene	0.00711763530957654	1.18702269140312	TPR_IMB1; HEAT_EZ; HEAT; TOR1L1_N; HEAT_2; IBN_N; Cnd1; HEAT_GCN1_C; HEAT_IPO9_c; ARM_TBCD_2nd; Adaptin_N; Xpo1; PDS5	PF25574.1; PF13513.12; PF02985.28; PF24714.1; PF13646.12; PF03810.25; PF12717.13; PF25786.1; PF25018.1; PF25767.1; PF01602.26; PF08389.18; PF20168.4	Importin subunit beta-1-like, TPR repeats; HEAT-like repeat; HEAT repeat; TORTIFOLIA1 N-terminal; HEAT repeats; Importin-beta N-terminal domain; non-SMC mitotic condensation complex subunit 1; GCN1-like, C-terminal HEAT repeats; Importin-9 central HEAT repeats; Tubulin-specific chaperone D-like, ARM repeats; Adaptin N terminal region; Exportin 1-like protein; Sister chromatid cohesion protein PDS5 protein	68	FunFam; ProSiteProfiles; SUPERFAMILY; PANTHER; SMART; Gene3D; Pfam	G3DSA:1.25.10.10:FF:000027; PS50166; SSF48371; PTHR10527; SM00913; G3DSA:1.25.10.10; PF03810; PF13513	Importin subunit beta-1; Importin-beta N-terminal domain profile.; ARM repeat; IMPORTIN BETA; IBN_N_2; Importin-beta N-terminal domain; HEAT-like repeat	IPR001494; IPR016024; IPR040122; IPR011989	Importin-beta, N-terminal domain; Armadillo-type fold; Importin beta family; Armadillo-like helical	8	hypothetical protein; Importin subunit beta-1-like, TPR repeats; HEAT-like repeat; HEAT repeat; TORTIFOLIA1 N-terminal; HEAT repeats; Importin-beta N-terminal domain; non-SMC mitotic condensation complex subunit 1; GCN1-like, C-terminal HEAT repeats; Importin-9 central HEAT repeats; Tubulin-specific chaperone D-like, ARM repeats; Adaptin N terminal region; Exportin 1-like protein; Sister chromatid cohesion protein PDS5 protein; Importin subunit beta-1; Importin-beta N-terminal domain profile.; ARM repeat; IMPORTIN BETA; IBN_N_2; Importin-beta N-terminal domain; HEAT-like repeat; Importin-beta, N-terminal domain; Armadillo-type fold; Importin beta family; Armadillo-like helical; TPR_IMB1; HEAT_EZ; HEAT; TOR1L1_N; HEAT_2; IBN_N; Cnd1; HEAT_GCN1_C; HEAT_IPO9_c; ARM_TBCD_2nd; Adaptin_N; Xpo1; PDS5; FunFam; ProSiteProfiles; SUPERFAMILY; PANTHER; SMART; Gene3D; Pfam	TRUE	Structural/Other	Structural/Other		FALSE	Structural/Other	Structural/Other
